Year,Sector,SectorShort,AgeLabel,Value
2002,Wholesale & Retail Trade,Wholesale & Retail,25-29,28
2002,Wholesale & Retail Trade,Wholesale & Retail,30-34,39.6
2002,Wholesale & Retail Trade,Wholesale & Retail,35-39,42.8
2002,Wholesale & Retail Trade,Wholesale & Retail,40-44,39.6
2002,Wholesale & Retail Trade,Wholesale & Retail,45-49,33.7
2002,Wholesale & Retail Trade,Wholesale & Retail,50-54,27.3
2002,Wholesale & Retail Trade,Wholesale & Retail,55-59,14.2
2002,Wholesale & Retail Trade,Wholesale & Retail,60-64,7.5
2002,Wholesale & Retail Trade,Wholesale & Retail,65+,5.8
2003,Wholesale & Retail Trade,Wholesale & Retail,15-19,4.2
2003,Wholesale & Retail Trade,Wholesale & Retail,20-24,15
2003,Wholesale & Retail Trade,Wholesale & Retail,25-29,26.3
2003,Wholesale & Retail Trade,Wholesale & Retail,30-34,34.5
2003,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.4
2003,Wholesale & Retail Trade,Wholesale & Retail,40-44,39.1
2003,Wholesale & Retail Trade,Wholesale & Retail,45-49,36
2003,Wholesale & Retail Trade,Wholesale & Retail,50-54,27.9
2003,Wholesale & Retail Trade,Wholesale & Retail,55-59,15.5
2003,Wholesale & Retail Trade,Wholesale & Retail,60-64,8.1
2003,Wholesale & Retail Trade,Wholesale & Retail,65+,6.6
2004,Wholesale & Retail Trade,Wholesale & Retail,15-19,5
2004,Wholesale & Retail Trade,Wholesale & Retail,20-24,15.8
2004,Wholesale & Retail Trade,Wholesale & Retail,25-29,29
2004,Wholesale & Retail Trade,Wholesale & Retail,30-34,41.3
2004,Wholesale & Retail Trade,Wholesale & Retail,35-39,38.1
2004,Wholesale & Retail Trade,Wholesale & Retail,40-44,44.9
2004,Wholesale & Retail Trade,Wholesale & Retail,45-49,40.6
2004,Wholesale & Retail Trade,Wholesale & Retail,50-54,28.5
2004,Wholesale & Retail Trade,Wholesale & Retail,55-59,17.7
2004,Wholesale & Retail Trade,Wholesale & Retail,60-64,8
2004,Wholesale & Retail Trade,Wholesale & Retail,65+,6.5
2005,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.3
2005,Wholesale & Retail Trade,Wholesale & Retail,20-24,18
2005,Wholesale & Retail Trade,Wholesale & Retail,25-29,35.3
2005,Wholesale & Retail Trade,Wholesale & Retail,30-34,44
2005,Wholesale & Retail Trade,Wholesale & Retail,35-39,46.7
2005,Wholesale & Retail Trade,Wholesale & Retail,40-44,49
2005,Wholesale & Retail Trade,Wholesale & Retail,45-49,41.9
2005,Wholesale & Retail Trade,Wholesale & Retail,50-54,31.4
2005,Wholesale & Retail Trade,Wholesale & Retail,55-59,19.6
2005,Wholesale & Retail Trade,Wholesale & Retail,60-64,7.6
2005,Wholesale & Retail Trade,Wholesale & Retail,65+,7
2006,Wholesale & Retail Trade,Wholesale & Retail,15-19,5.2
2006,Wholesale & Retail Trade,Wholesale & Retail,20-24,17.4
2006,Wholesale & Retail Trade,Wholesale & Retail,25-29,28.4
2006,Wholesale & Retail Trade,Wholesale & Retail,30-34,38.7
2006,Wholesale & Retail Trade,Wholesale & Retail,35-39,41.7
2006,Wholesale & Retail Trade,Wholesale & Retail,40-44,47.2
2006,Wholesale & Retail Trade,Wholesale & Retail,45-49,46
2006,Wholesale & Retail Trade,Wholesale & Retail,50-54,35.4
2006,Wholesale & Retail Trade,Wholesale & Retail,55-59,22.5
2006,Wholesale & Retail Trade,Wholesale & Retail,60-64,9.2
2006,Wholesale & Retail Trade,Wholesale & Retail,65+,9.4
2007,Wholesale & Retail Trade,Wholesale & Retail,15-19,5.6
2007,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.7
2007,Wholesale & Retail Trade,Wholesale & Retail,25-29,27.8
2007,Wholesale & Retail Trade,Wholesale & Retail,30-34,33.1
2007,Wholesale & Retail Trade,Wholesale & Retail,35-39,36.3
2007,Wholesale & Retail Trade,Wholesale & Retail,40-44,41.1
2007,Wholesale & Retail Trade,Wholesale & Retail,45-49,40.9
2007,Wholesale & Retail Trade,Wholesale & Retail,50-54,34.5
2007,Wholesale & Retail Trade,Wholesale & Retail,55-59,21.2
2007,Wholesale & Retail Trade,Wholesale & Retail,60-64,10.7
2007,Wholesale & Retail Trade,Wholesale & Retail,65+,9
2008,Wholesale & Retail Trade,Wholesale & Retail,15-19,5.4
2008,Wholesale & Retail Trade,Wholesale & Retail,20-24,15
2008,Wholesale & Retail Trade,Wholesale & Retail,25-29,22.9
2008,Wholesale & Retail Trade,Wholesale & Retail,30-34,33.8
2008,Wholesale & Retail Trade,Wholesale & Retail,35-39,36
2008,Wholesale & Retail Trade,Wholesale & Retail,40-44,38.1
2008,Wholesale & Retail Trade,Wholesale & Retail,45-49,40.3
2008,Wholesale & Retail Trade,Wholesale & Retail,50-54,33.9
2008,Wholesale & Retail Trade,Wholesale & Retail,55-59,22.5
2008,Wholesale & Retail Trade,Wholesale & Retail,60-64,12.4
2008,Wholesale & Retail Trade,Wholesale & Retail,65+,9.2
2009,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.9
2009,Wholesale & Retail Trade,Wholesale & Retail,20-24,13.5
2009,Wholesale & Retail Trade,Wholesale & Retail,25-29,23.9
2009,Wholesale & Retail Trade,Wholesale & Retail,30-34,31
2009,Wholesale & Retail Trade,Wholesale & Retail,35-39,37.1
2009,Wholesale & Retail Trade,Wholesale & Retail,40-44,40.8
2009,Wholesale & Retail Trade,Wholesale & Retail,45-49,40
2009,Wholesale & Retail Trade,Wholesale & Retail,50-54,35.5
2009,Wholesale & Retail Trade,Wholesale & Retail,55-59,22.7
2009,Wholesale & Retail Trade,Wholesale & Retail,60-64,13.9
2009,Wholesale & Retail Trade,Wholesale & Retail,65+,10
2010,Wholesale & Retail Trade,Wholesale & Retail,15-19,5.1
2010,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.5
2010,Wholesale & Retail Trade,Wholesale & Retail,25-29,24.8
2010,Wholesale & Retail Trade,Wholesale & Retail,30-34,30.4
2010,Wholesale & Retail Trade,Wholesale & Retail,35-39,36.4
2010,Wholesale & Retail Trade,Wholesale & Retail,40-44,38.6
2010,Wholesale & Retail Trade,Wholesale & Retail,45-49,40.8
2010,Wholesale & Retail Trade,Wholesale & Retail,50-54,36.9
2010,Wholesale & Retail Trade,Wholesale & Retail,55-59,27.1
2010,Wholesale & Retail Trade,Wholesale & Retail,60-64,15.7
2010,Wholesale & Retail Trade,Wholesale & Retail,65+,9.3
2011,Wholesale & Retail Trade,Wholesale & Retail,15-19,5
2011,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.6
2011,Wholesale & Retail Trade,Wholesale & Retail,25-29,25.7
2011,Wholesale & Retail Trade,Wholesale & Retail,30-34,32.8
2011,Wholesale & Retail Trade,Wholesale & Retail,35-39,39.8
2011,Wholesale & Retail Trade,Wholesale & Retail,40-44,38.2
2011,Wholesale & Retail Trade,Wholesale & Retail,45-49,45.6
2011,Wholesale & Retail Trade,Wholesale & Retail,50-54,39.8
2011,Wholesale & Retail Trade,Wholesale & Retail,55-59,28.2
2011,Wholesale & Retail Trade,Wholesale & Retail,60-64,17.1
2011,Wholesale & Retail Trade,Wholesale & Retail,65+,11.9
2012,Wholesale & Retail Trade,Wholesale & Retail,15-19,4.1
2012,Wholesale & Retail Trade,Wholesale & Retail,20-24,18.1
2012,Wholesale & Retail Trade,Wholesale & Retail,25-29,22
2012,Wholesale & Retail Trade,Wholesale & Retail,30-34,32.1
2012,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.4
2012,Wholesale & Retail Trade,Wholesale & Retail,40-44,41.7
2012,Wholesale & Retail Trade,Wholesale & Retail,45-49,42.6
2012,Wholesale & Retail Trade,Wholesale & Retail,50-54,40.6
2012,Wholesale & Retail Trade,Wholesale & Retail,55-59,30.4
2012,Wholesale & Retail Trade,Wholesale & Retail,60-64,20.7
2012,Wholesale & Retail Trade,Wholesale & Retail,65+,13.6
2013,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.9
2013,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.5
2013,Wholesale & Retail Trade,Wholesale & Retail,25-29,24.4
2013,Wholesale & Retail Trade,Wholesale & Retail,30-34,31.3
2013,Wholesale & Retail Trade,Wholesale & Retail,35-39,37
2013,Wholesale & Retail Trade,Wholesale & Retail,40-44,39.7
2013,Wholesale & Retail Trade,Wholesale & Retail,45-49,44.3
2013,Wholesale & Retail Trade,Wholesale & Retail,50-54,39.2
2013,Wholesale & Retail Trade,Wholesale & Retail,55-59,28.2
2013,Wholesale & Retail Trade,Wholesale & Retail,60-64,21.6
2013,Wholesale & Retail Trade,Wholesale & Retail,65+,16.1
2014,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.7
2014,Wholesale & Retail Trade,Wholesale & Retail,20-24,17.1
2014,Wholesale & Retail Trade,Wholesale & Retail,25-29,26.6
2014,Wholesale & Retail Trade,Wholesale & Retail,30-34,34.5
2014,Wholesale & Retail Trade,Wholesale & Retail,35-39,41.3
2014,Wholesale & Retail Trade,Wholesale & Retail,40-44,46.1
2014,Wholesale & Retail Trade,Wholesale & Retail,45-49,44.7
2014,Wholesale & Retail Trade,Wholesale & Retail,50-54,47.3
2014,Wholesale & Retail Trade,Wholesale & Retail,55-59,39.1
2014,Wholesale & Retail Trade,Wholesale & Retail,60-64,23.9
2014,Wholesale & Retail Trade,Wholesale & Retail,65+,22
2015,Wholesale & Retail Trade,Wholesale & Retail,15-19,4.7
2015,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.7
2015,Wholesale & Retail Trade,Wholesale & Retail,25-29,28
2015,Wholesale & Retail Trade,Wholesale & Retail,30-34,37.5
2015,Wholesale & Retail Trade,Wholesale & Retail,35-39,48.4
2015,Wholesale & Retail Trade,Wholesale & Retail,40-44,48.2
2015,Wholesale & Retail Trade,Wholesale & Retail,45-49,49
2015,Wholesale & Retail Trade,Wholesale & Retail,50-54,46.9
2015,Wholesale & Retail Trade,Wholesale & Retail,55-59,38.8
2015,Wholesale & Retail Trade,Wholesale & Retail,60-64,25.8
2015,Wholesale & Retail Trade,Wholesale & Retail,65+,19.9
2016,Wholesale & Retail Trade,Wholesale & Retail,15-19,4.6
2016,Wholesale & Retail Trade,Wholesale & Retail,20-24,17.7
2016,Wholesale & Retail Trade,Wholesale & Retail,25-29,28.6
2016,Wholesale & Retail Trade,Wholesale & Retail,30-34,36.1
2016,Wholesale & Retail Trade,Wholesale & Retail,35-39,42
2016,Wholesale & Retail Trade,Wholesale & Retail,40-44,46.8
2016,Wholesale & Retail Trade,Wholesale & Retail,45-49,49.6
2016,Wholesale & Retail Trade,Wholesale & Retail,50-54,46.2
2016,Wholesale & Retail Trade,Wholesale & Retail,55-59,40.9
2016,Wholesale & Retail Trade,Wholesale & Retail,60-64,28.6
2016,Wholesale & Retail Trade,Wholesale & Retail,65+,23.1
2017,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.6
2017,Wholesale & Retail Trade,Wholesale & Retail,20-24,15.6
2017,Wholesale & Retail Trade,Wholesale & Retail,25-29,27.1
2017,Wholesale & Retail Trade,Wholesale & Retail,30-34,34.4
2017,Wholesale & Retail Trade,Wholesale & Retail,35-39,44.4
2017,Wholesale & Retail Trade,Wholesale & Retail,40-44,45.1
2017,Wholesale & Retail Trade,Wholesale & Retail,45-49,46.8
2017,Wholesale & Retail Trade,Wholesale & Retail,50-54,48.1
2017,Wholesale & Retail Trade,Wholesale & Retail,55-59,37.2
2017,Wholesale & Retail Trade,Wholesale & Retail,60-64,28
2017,Wholesale & Retail Trade,Wholesale & Retail,65+,25.9
2018,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.9
2018,Wholesale & Retail Trade,Wholesale & Retail,20-24,14.7
2018,Wholesale & Retail Trade,Wholesale & Retail,25-29,28.1
2018,Wholesale & Retail Trade,Wholesale & Retail,30-34,34.6
2018,Wholesale & Retail Trade,Wholesale & Retail,35-39,44.5
2018,Wholesale & Retail Trade,Wholesale & Retail,40-44,45.6
2018,Wholesale & Retail Trade,Wholesale & Retail,45-49,45.6
2018,Wholesale & Retail Trade,Wholesale & Retail,50-54,44.6
2018,Wholesale & Retail Trade,Wholesale & Retail,55-59,37.4
2018,Wholesale & Retail Trade,Wholesale & Retail,60-64,28.7
2018,Wholesale & Retail Trade,Wholesale & Retail,65+,24.8
2019,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.7
2019,Wholesale & Retail Trade,Wholesale & Retail,20-24,13.2
2019,Wholesale & Retail Trade,Wholesale & Retail,25-29,27.1
2019,Wholesale & Retail Trade,Wholesale & Retail,30-34,36.3
2019,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.4
2019,Wholesale & Retail Trade,Wholesale & Retail,40-44,43.7
2019,Wholesale & Retail Trade,Wholesale & Retail,45-49,48.5
2019,Wholesale & Retail Trade,Wholesale & Retail,50-54,45.1
2019,Wholesale & Retail Trade,Wholesale & Retail,55-59,38.8
2019,Wholesale & Retail Trade,Wholesale & Retail,60-64,30.7
2019,Wholesale & Retail Trade,Wholesale & Retail,65+,28.4
2020,Wholesale & Retail Trade,Wholesale & Retail,15-19,2
2020,Wholesale & Retail Trade,Wholesale & Retail,20-24,11.9
2020,Wholesale & Retail Trade,Wholesale & Retail,25-29,26.6
2020,Wholesale & Retail Trade,Wholesale & Retail,30-34,31.8
2020,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.7
2020,Wholesale & Retail Trade,Wholesale & Retail,40-44,41.1
2020,Wholesale & Retail Trade,Wholesale & Retail,45-49,44.3
2020,Wholesale & Retail Trade,Wholesale & Retail,50-54,38.7
2020,Wholesale & Retail Trade,Wholesale & Retail,55-59,38
2020,Wholesale & Retail Trade,Wholesale & Retail,60-64,30.2
2020,Wholesale & Retail Trade,Wholesale & Retail,65+,29.9
2021,Wholesale & Retail Trade,Wholesale & Retail,15-19,2.7
2021,Wholesale & Retail Trade,Wholesale & Retail,20-24,11.2
2021,Wholesale & Retail Trade,Wholesale & Retail,25-29,25.9
2021,Wholesale & Retail Trade,Wholesale & Retail,30-34,36.3
2021,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.9
2021,Wholesale & Retail Trade,Wholesale & Retail,40-44,40.7
2021,Wholesale & Retail Trade,Wholesale & Retail,45-49,40.8
2021,Wholesale & Retail Trade,Wholesale & Retail,50-54,35.2
2021,Wholesale & Retail Trade,Wholesale & Retail,55-59,37.8
2021,Wholesale & Retail Trade,Wholesale & Retail,60-64,33.1
2021,Wholesale & Retail Trade,Wholesale & Retail,65+,33.9
2022,Wholesale & Retail Trade,Wholesale & Retail,15-19,2.6
2022,Wholesale & Retail Trade,Wholesale & Retail,20-24,10
2022,Wholesale & Retail Trade,Wholesale & Retail,25-29,20.6
2022,Wholesale & Retail Trade,Wholesale & Retail,30-34,36.8
2022,Wholesale & Retail Trade,Wholesale & Retail,35-39,38.2
2022,Wholesale & Retail Trade,Wholesale & Retail,40-44,46.1
2022,Wholesale & Retail Trade,Wholesale & Retail,45-49,47.4
2022,Wholesale & Retail Trade,Wholesale & Retail,50-54,40.7
2022,Wholesale & Retail Trade,Wholesale & Retail,55-59,41.4
2022,Wholesale & Retail Trade,Wholesale & Retail,60-64,31.5
2022,Wholesale & Retail Trade,Wholesale & Retail,65+,36.4
2023,Wholesale & Retail Trade,Wholesale & Retail,15-19,4
2023,Wholesale & Retail Trade,Wholesale & Retail,20-24,10.4
2023,Wholesale & Retail Trade,Wholesale & Retail,25-29,25.6
2023,Wholesale & Retail Trade,Wholesale & Retail,30-34,33.9
2023,Wholesale & Retail Trade,Wholesale & Retail,35-39,34.9
2023,Wholesale & Retail Trade,Wholesale & Retail,40-44,41
2023,Wholesale & Retail Trade,Wholesale & Retail,45-49,42.9
2023,Wholesale & Retail Trade,Wholesale & Retail,50-54,41.1
2023,Wholesale & Retail Trade,Wholesale & Retail,55-59,38.5
2023,Wholesale & Retail Trade,Wholesale & Retail,60-64,30
2023,Wholesale & Retail Trade,Wholesale & Retail,65+,33.6
2024,Wholesale & Retail Trade,Wholesale & Retail,15-19,2.8
2024,Wholesale & Retail Trade,Wholesale & Retail,20-24,8.8
2024,Wholesale & Retail Trade,Wholesale & Retail,25-29,21.5
2024,Wholesale & Retail Trade,Wholesale & Retail,30-34,34.9
2024,Wholesale & Retail Trade,Wholesale & Retail,35-39,40.6
2024,Wholesale & Retail Trade,Wholesale & Retail,40-44,40.3
2024,Wholesale & Retail Trade,Wholesale & Retail,45-49,41.4
2024,Wholesale & Retail Trade,Wholesale & Retail,50-54,41.9
2024,Wholesale & Retail Trade,Wholesale & Retail,55-59,33.9
2024,Wholesale & Retail Trade,Wholesale & Retail,60-64,31.4
2024,Wholesale & Retail Trade,Wholesale & Retail,65+,38.4
